,dullness,acne,puffiness,elasticity,pores,darkspot,redness,uneven_texture,wrinkles
polymnia_sonchifolia_root_juice,7.147643032181629,0.0,0.0,0.0,0.0,0.0,7.142268713683383,7.15053444930258,0.0
gossypium_herbaceum_(cotton)_seed_extract,7.146868723544191,0.0,0.0,0.0,0.0,0.0,7.1408621322814465,7.150100307385255,0.0
gypsophila_paniculata_root_extract,5.520181920776026,0.0,0.0,0.0,5.527181584168694,0.0,5.533885220937844,5.530991230302718,0.0
lactobacillus_ferment,3.1308643246793197,3.10962328533882,0.0,3.0990412376672962,3.067194960078176,3.034572908663229,3.0690638979748273,3.1170815539447716,3.104734269798032
bha,5.164063985546235,0.0,0.0,0.0,5.183115524958588,5.151210267299779,5.195514520045282,5.183503978674894,5.166705990242171
benzyl_salicylate,3.3667050382746084,3.280482775876752,0.0,3.322569996365116,3.333443076527625,3.4295220699488924,3.35377965186815,3.3610420750864285,3.3597468652910183
butylphenyl,6.2146416762698165,0.0,0.0,0.0,6.218127964790364,0.0,6.221377107216414,6.224874349700047,0.0
methylpropanediol,3.1665707970822554,3.1525804425503776,3.010864242652876,3.223938701114225,3.2002415731111866,3.174537065985878,3.096256867151576,3.166592230226844,3.1814875828685407
titanium/titanium_dioxide,1.5081331415814703,1.3458631685386397,1.3008657608940455,1.4616586052675922,1.492050311264575,1.462038897434657,1.3711228308766579,1.4543122142377263,1.3917149858759092
glyceryl_stearate_se,3.2023567840100386,0.0,0.0,3.1269618502070866,3.228526379988653,3.226017985354779,3.2490548840482756,3.2017778404201294,3.178440057515882
polyquaternium-,2.6451540225748555,2.6917621398567815,0.0,2.6158690460557725,2.637549820646361,2.6256395114699007,2.6599248798890374,2.62175569128819,2.578076533238656
hexyl_cinnamal,3.09056647450743,3.1103556179362877,3.0311150626135004,3.029592909083564,3.0975517671132176,3.191106245145346,3.1441554683264634,3.0746152944006,3.0601381751461445
glycosyl_trehalose,4.643039036570843,0.0,0.0,4.635008210986165,4.662964231688422,0.0,0.0,4.652033680406507,4.649536352334458
erythritol,5.357241723340526,0.0,0.0,5.3481112408248945,0.0,0.0,5.357193655099858,5.353760414010878,5.354189276291749
triethylhexanoin,3.471431186278287,3.513070749426891,0.0,3.517285596704285,3.522545364415726,3.504451088706855,3.522943671067571,3.487310484570719,3.4692115095129616
phenyl_methicone,5.347955566840505,0.0,0.0,5.326439597548212,0.0,5.325508734308141,0.0,5.35432988509991,5.348185184665055
hydrogenated_lecithin,2.522902024602639,2.6499703024743853,2.656288950348323,2.5774736406747962,2.6128452951572547,2.5895889173537294,2.6148752123184305,2.5648321522254998,2.532047102475238
centella_asiatica_oil,3.199872091354291,3.255514265880164,3.253981286551061,3.2082485435000447,3.248538962160375,3.182700487929928,3.065153730284729,3.198286715342411,3.225421880802865
icus_carica_(fig)_fruit_extract,6.446392413404979,0.0,0.0,0.0,0.0,0.0,0.0,6.452843806311466,0.0
theobroma_cacao_(cocoa)_seed_extract,5.3183559429966865,0.0,0.0,0.0,5.335709614682906,5.307030508276317,5.30658695488932,5.3549807092016595,0.0
amaranthus_caudatus_extract,4.810681947379513,0.0,0.0,4.818027195930525,4.836235203547026,0.0,4.838285332303221,4.827792071582612,4.839307125298442
morus_alba_root_extract,4.820658802370532,4.796179048434548,0.0,4.817008639364609,4.806893567244601,4.795406290206576,4.82874659637281,4.82455352341897,0.0
pyracantha_fortuneana_fruit_extract,5.724855756862213,0.0,0.0,5.719493363439341,0.0,0.0,0.0,5.7437791208456845,0.0
cellulose_gum,3.7806103421349193,3.7559323862757,3.78791495325587,3.757133714394876,3.8032596302189225,3.7314770783706637,3.780442477158859,3.802896685394159,3.7724538365257843
sucrose_distearate,5.736716861423619,0.0,0.0,0.0,5.752232873055605,0.0,0.0,5.750429444020338,0.0
glyceryl_oleate_citrate,3.748388500218126,3.780149955691481,3.673676897771172,3.7132952769619223,3.8087291772745386,3.677149149231866,3.8047369872344667,3.732146196377243,3.6714339858488096
c12-15_pareth-9,5.048419177617377,0.0,0.0,0.0,0.0,4.980989644197623,0.0,5.060001295273964,0.0
polyglyceryl-6_myristate,5.299203245215392,0.0,0.0,5.254388419901061,0.0,5.246556313990348,0.0,5.340662578963153,5.344939729731706
pelargonium_graveolens_flower_oil,3.040207381902023,3.009644025403879,0.0,3.0291011575469953,3.0160867571143974,3.098482052255548,3.001594847554628,3.0438256600824243,3.081841018505102
salvia_officinalis_(sage)_oil,4.9988494848817,0.0,0.0,5.007929045710596,5.0621230108991915,0.0,5.060814676742346,5.03220839667385,0.0
cholesterol,2.783129346701703,2.8428104776967253,0.0,2.7361734061474445,2.829113286347406,2.8106080027200155,2.7992684757887956,2.7680708319481613,2.793780201639543
ceramide_ng,2.293401116359913,2.4326425095771183,0.0,2.1886241943118163,2.415552917205414,2.2472285437887938,2.439805456183008,2.30710031394896,2.3407538562105223
disodium_lauryl_sulfosuccinate,4.540943704193195,4.539069465950461,0.0,4.5496238653551,4.532782425865054,4.54583173892964,4.541915112513942,4.543179855594673,4.550433103673548
magnesium_aluminum_silicate,2.8919742891503946,2.8309672031223867,2.923266740952441,2.917912346189209,2.8631347779914087,2.9144123094525938,2.841619609874491,2.8761392814192495,2.896174936909836
stearamidopropyl_dimethylamine,4.66047412193266,4.631509762849804,0.0,4.636968770690489,4.642490959512954,0.0,4.6413181632604035,4.653450428390552,4.650666732533166
oleamide_mipa,6.742733543241795,0.0,0.0,0.0,6.740341454617956,0.0,0.0,6.745380867579864,0.0
sodium_sulfate,4.315311457685966,0.0,4.216762293623995,4.329855535215443,4.303171855595144,4.336894078494512,0.0,4.320765450291644,4.338751476978857
triticum_vulgare_(wheat)_starch,5.766057488496573,0.0,0.0,5.764297524651907,5.765314057575895,5.757089169327825,0.0,5.766880243452376,5.765835784901373
bambusa_arundinacea_stem_extract,5.446527552828727,5.436498529154795,0.0,0.0,5.435057778986029,5.440941084367979,5.44411949620648,5.4436894500742765,0.0
paraffin,4.276229758940217,4.28793515950041,0.0,4.174208814603582,4.28683233375756,4.277234124260359,4.2903360779292905,4.25093713406996,4.224096387568983
heilmoor_clay,6.454783877196362,0.0,0.0,0.0,6.452285564354177,6.442861578015743,0.0,6.45754875987057,0.0
euterpe_oleracea_fruit_extract,5.751699309290659,0.0,0.0,0.0,5.745256241311449,5.746248044175697,0.0,5.758829852240953,0.0
lycium_barbarum_fruit_extract,4.788890395688607,0.0,0.0,4.819045752496443,4.797724305900094,4.790846835687721,0.0,4.828675311990879,4.811999585546439
copernicia_cerifera_(carnauba)_wax\cera_carnauba\cire_de_carnauba,6.744376998946309,0.0,0.0,0.0,6.7426372981289715,0.0,0.0,0.0,0.0
jojoba_esters,3.2591084203569487,0.0,3.2889899440546717,3.2645384212184543,3.258742159326662,3.247409117888386,3.2889736296572094,3.268838778374212,3.2607839060251638
citrus_grandis_(grapefruit)_peel_oil,3.354355837259601,3.408517388608018,0.0,0.0,3.3616922250933503,3.333669889370824,3.299157729438811,3.3573748483203967,3.4307711470058604
mentha_viridis_(spearmint)_leaf_oil,4.278784673249508,4.262381314688131,0.0,4.279408788506436,4.259577268965278,4.253369006553288,4.2797879732975135,4.272815281838168,4.273321014168271
cordyceps_sinensis_extract,5.416889996975173,0.0,0.0,0.0,5.437735553227173,0.0,0.0,5.429965724279052,0.0
monosodium_citrate,5.610857041671189,0.0,0.0,0.0,5.609355826769015,0.0,0.0,5.634546694452159,0.0
phenoxyethanol_essential_oil,5.88661142635171,5.8550820167842925,0.0,0.0,5.865994027282522,0.0,5.882317107534611,5.8971642454972635,0.0
sodium_c-_pareth-_sulfonate,6.455483165845643,0.0,0.0,0.0,6.453262443319257,0.0,0.0,6.457940839333829,0.0
peg-_cocamide,6.4540845885470794,0.0,0.0,0.0,6.4513086853890975,0.0,0.0,6.457156680407311,0.0
macadamia_integrifolia_seed_oil,5.719861607573199,0.0,0.0,0.0,5.755721188927683,0.0,0.0,5.740978984772146,5.72394559332977
sodium_lauryl_sulfate,4.828535266837124,4.844706998334392,0.0,4.795109673197385,4.8377022853621465,0.0,4.839477674294523,4.834784391481386,4.819046692579214
avena_sativa_kernel_flour_(oat)_kernel_flour,6.444993836106415,0.0,0.0,0.0,6.438609258843056,0.0,0.0,6.4520596473849485,0.0
ethylparaben,4.011873668727677,4.067195690804619,0.0,4.01368308132711,4.041535205981242,4.04009068610589,4.0152737790887585,4.0199657705078256,3.9870035996705506
butylparaben,4.475095490849487,4.481295506320733,0.0,4.493839185568976,4.456628529763965,4.491122265434272,4.464789199516239,4.477355984823964,4.5028703744824785
isobutylparaben,5.191967180315861,5.171103400282007,0.0,0.0,5.149844994583398,5.182209711461216,5.1783625381362866,5.189588089012353,0.0
rosa_gallica_flower_extract,4.018074028376714,4.054893138523936,0.0,4.054914816242,4.083604925292385,0.0,4.087078150616546,4.053589407692417,4.06891112886524
salvia_officinalis_leaf_extract_(sage)_leaf_extract,6.439399526912161,0.0,0.0,0.0,6.430794227122415,0.0,0.0,6.448923011678879,0.0
urtica_dioica_(nettle)_extract,6.438000949613596,0.0,0.0,0.0,6.428840469192254,0.0,0.0,6.448138852752361,0.0
alpha-isomethyl_ionone,3.195394617249141,3.1205751540616395,3.2050367289115678,3.0525899086964063,3.2399719541051533,3.2503927094357272,3.2026778051845377,3.178442046539959,3.1262939422164444
benzyl_benzoate,2.9411271124450407,2.83999228275884,2.9904200827607044,2.8794642061540534,2.9793460001146697,3.0466060020845194,2.9606993345059642,2.94706224829597,2.955078081921474
isoeugenol,5.741086742051506,0.0,0.0,0.0,5.730430898855121,0.0,5.728239449494591,5.740628967762953,0.0
ci__(red_),5.04951767496332,0.0,0.0,0.0,5.009564401388529,0.0,0.0,5.036288794529268,0.0
ci__(yellow_),4.473701480758353,4.499505039560684,0.0,4.514268426548455,4.452094872909093,0.0,4.5300580786767215,4.5025090913277035,0.0
camellia_sinensis_powder,3.7555743091179505,3.7743027233131583,0.0,3.74836984843555,3.7743324491145045,3.750153888313968,3.763103468538977,3.7443003107064405,3.7452159982659365
saponaria_officinalis_leaf_extract,5.766057488496573,0.0,0.0,0.0,0.0,0.0,5.747517859916052,5.760579937286915,0.0
potassium_cocoyl_glycinate,4.738569399717253,4.711020219831228,0.0,4.743348270750579,4.708866767248873,4.736959884179367,4.7334185801711195,4.734826467635583,4.748844993528772
poncirus_trifoliata_fruit_extract,5.047320680271434,0.0,0.0,0.0,0.0,0.0,0.0,5.0593853861637115,5.056969313725893
olive_oil_peg-_esters,6.047747509698856,6.0123476917690875,0.0,0.0,6.041878743480876,6.0271577704859745,6.037753593669708,6.051202672872435,0.0
tropolone,6.449189568002107,0.0,0.0,0.0,0.0,0.0,0.0,6.454412124164501,0.0
plankton_extract,3.5947724523272906,3.575834406148477,0.0,3.610299043314545,3.593566023235349,3.5969890791003714,3.611692243993371,3.576256922184401,3.5702754520476234
vaccinium_myrtillus_fruit/leaf_extract,4.4129197177534865,0.0,0.0,4.439632345171803,4.4360474394358995,4.417623697527465,4.4756719009816965,4.448947375630997,4.456215527534856
saccharum_officinarum(sugar_cane)_extract,6.443595258807852,0.0,0.0,0.0,0.0,0.0,0.0,6.451275488458431,0.0
acer_saccharum(sugar_maple)_extract,6.4428959701585695,0.0,0.0,0.0,0.0,0.0,0.0,6.450883408995173,0.0
citrus_aurantium_dulcis(orange)_fruit_extract,6.442196681509288,0.0,0.0,0.0,0.0,0.0,0.0,6.450491329531914,0.0
citrus_medica_limonum(lemon)_fruit_extract,6.441497392860006,0.0,0.0,0.0,0.0,0.0,0.0,6.450099250068655,0.0
carica_papaya(papaya)_fruit_water,6.440098815561442,0.0,0.0,0.0,0.0,0.0,0.0,6.449315091142138,0.0
argania_spinosa_kernel_oil,4.6822992986793235,0.0,0.0,4.706931545995368,4.695135992762326,4.691213108778457,0.0,4.695722447857131,4.6902046371683905
niacinamide,2.4060983747047744,2.415031906588958,2.420805889148585,2.4041367725842626,2.4338321539410503,2.370040553558797,2.349464429773858,2.403444186532093,2.3936209185595603
achillea_millefolium_extract,4.119798916208759,0.0,0.0,4.198738109970291,4.209149180262186,0.0,4.021902393356404,4.139022242221857,4.186600389466421
gentiana_lutea_root_extract,4.58845963891646,0.0,0.0,0.0,0.0,0.0,4.458171652145247,4.599047305803267,0.0
portulaca_oleracea_extract,4.444921992379542,0.0,0.0,4.429286292357462,4.476350512064764,4.391660378202786,4.4752314904625345,4.450578570244569,4.442116153793949
hamamelis_virginiana(witch_hazel)_extract,6.434504506367187,0.0,0.0,0.0,0.0,0.0,0.0,6.446178455436068,0.0
anthemis_nobilis_flower_extract,5.041828193541718,0.0,0.0,0.0,0.0,5.044578437229748,5.032129493252506,5.0496078290384645,5.061422763774422
tricholoma_matsutake_extract,4.560714950755553,0.0,0.0,4.57867706620013,4.580948823451633,4.57058610434841,4.568522615541663,4.55683094033546,4.571221500742011
citrus_paradisi_(grapefruit)_fruit_extract,6.43170735177006,0.0,0.0,0.0,0.0,0.0,0.0,6.444610137583034,0.0
pisum_sativum_(pea)_extract,4.266761913617435,0.0,4.251954053139962,4.242088730510868,0.0,4.234381278200753,4.285330313738795,4.295576631209886,4.2765537721765385
glycine_soja_(soybean)_seed_extract,3.893329450300765,0.0,3.8536176148845445,3.892277439866328,3.971361426007565,0.0,3.9167579016403673,3.9012511674303845,3.8842445857526404
vitis_vinifera_(grape)_fruit_extract,3.646050130332416,3.653345827499751,0.0,3.691144112521505,3.6376936280195835,3.6701253952299977,3.658248731727728,3.646302275118577,3.7053772155779563
saururus_chinensis_leaf/root_extract,6.428910197172932,0.0,0.0,0.0,0.0,0.0,0.0,6.4430418197299995,0.0
arnica_montana_flower_extract,3.958958577377494,3.9915757523806388,0.0,4.045268629313995,4.006049461871334,0.0,3.8323127686808887,3.966527828597576,4.043509347664313
artemisia_absinthium_extract,4.49390857296459,4.559765788005005,0.0,0.0,4.579908014115799,0.0,4.390320232374827,4.523272613165991,0.0
broussonetia_kazinoki_bark_extract,6.426812331225086,0.0,0.0,0.0,0.0,0.0,0.0,6.441865581340223,0.0
lactobacillus/punica_granatum_fruit_ferment_extract,4.585915551206109,0.0,0.0,4.578452964090304,4.618523820762271,4.613996846090581,4.615528487445748,4.595423288108774,4.603284812295265
lactobacillus/soybean_ferment_extract,4.907105494435656,0.0,0.0,4.952837374161791,4.9435096033001,0.0,0.0,4.923309683897125,4.943199799645932
litchi_chinensis_fruit_extract,4.777832318973306,0.0,0.0,4.883633011075409,0.0,4.858392155966547,0.0,4.824162817920044,4.885722295611903
ribes_nigrum_(black_currant)_fruit_extract,5.733595518117986,5.715731830276515,0.0,0.0,5.751360794087586,0.0,5.746383835773614,5.7486793589743765,0.0
chrysanthemum_parthenium_extract,4.848143331858377,4.8871696768148745,0.0,0.0,4.875690222809117,4.8568562697242434,4.88485863903933,4.868642972184289,4.885573928703442
psidium_guajava_fruit_extract,5.305007093027905,5.255190341014505,0.0,0.0,0.0,5.308710347006483,5.318184323687568,5.319836207707143,5.341694274798358
laminaria_japonica_extract,5.042926690887661,0.0,4.958920485748318,4.997008660066827,0.0,4.95873356663638,5.054828203666205,5.050762658620186,5.029941478948615
caulerpa_lentillifera_extract,4.8696346225892855,0.0,0.0,4.890580955605866,4.8927400346795205,0.0,0.0,4.877717518706427,4.895811245387233
hibiscus_esculentus_fruit_extract,5.305587477809157,0.0,5.258399081156811,0.0,0.0,0.0,0.0,5.3361068102509,5.337799728878339
malva_sylvestris(mallow)_extract,6.418420867433704,0.0,0.0,0.0,0.0,0.0,0.0,6.437160627781118,0.0
peat_extract,4.476164565865856,0.0,0.0,4.484646302142887,4.537083468133496,0.0,4.527597184861449,4.498020806646289,4.536522039339417
passiflora_edulis_fruit_extract,5.085923196076516,5.1007675432489785,5.0571863577849685,0.0,5.127083304886403,0.0,5.1234072942854665,5.108836248212086,5.1275020973143
averrhoa_carambola_fruit_extract,5.31545401909043,0.0,0.0,0.0,0.0,5.317109540657312,0.0,5.327320684877271,5.333905182958321
chenopodium_quinoa_seed_extract,4.012069268385227,4.086212612439642,4.053404927220579,4.083387009217368,4.088575838165535,0.0,4.0798061289972996,4.055335139564808,4.0711496642378044
dioscorea_japonica_root_extract,5.399048483252387,0.0,0.0,5.427167259212876,5.419815064074903,5.388021114608654,0.0,5.421202381301378,0.0
forsythia_suspensa_fruit_extract,6.414225135538013,0.0,0.0,0.0,0.0,0.0,0.0,6.434808151001567,0.0
laminaria_digitata_extract,3.2650605223401,3.3690435838358317,3.311440563788117,3.2017203918510435,3.360707333591193,3.22980502635573,3.3451442451222944,3.3045148947893406,3.221945832095374
acorus_calamus_root_extract,5.395509670613157,0.0,0.0,5.423735058574638,0.0,0.0,5.426976881310677,5.412273692229786,0.0
lithospermum_erythrorhizon_root_extract,5.588230768758534,0.0,0.0,0.0,0.0,5.594836082744553,0.0,5.615431717227848,0.0
nelumbo_nucifera_flower_extract,4.298171684832396,0.0,4.301606053298691,4.358638841388404,4.375673622594982,0.0,4.368713930115943,4.33723195248312,4.345570903587202
cucumis_sativus(cucumber)_fruit_extract,5.301524784340398,0.0,0.0,0.0,0.0,0.0,0.0,5.328296921029897,0.0
angelica_acutiloba_root_extract,4.974270606766226,0.0,0.0,0.0,5.0617393714137116,5.015963480365292,0.0,5.017503566666587,5.062497734475791
rosmarinus_officinalis_leaf_extract,5.3910861548141185,0.0,0.0,5.441754111925384,0.0,0.0,0.0,5.414505864497685,5.42919315183526
asparagus_cochinchinensis_root_extract,6.407232249045194,0.0,0.0,0.0,0.0,0.0,0.0,6.43088735636898,0.0
albumen_extract,5.403471999051424,0.0,0.0,5.438321911287147,5.433821883182425,0.0,0.0,5.414175172309848,0.0
bidens_pilosa_extract,5.316614788652933,0.0,0.0,5.342200792658527,0.0,0.0,5.331890304994588,5.321463267961518,5.350781548611734
tremella_fuciformis(mushroom)_extract,6.404435094448067,0.0,0.0,0.0,0.0,0.0,0.0,6.429319038515945,0.0
sarcodon_aspratus_extract,6.403735805798784,0.0,0.0,0.0,0.0,0.0,0.0,6.428926959052686,0.0
ledebouriella_seseloides_root_extract,6.403036517149503,0.0,0.0,0.0,0.0,0.0,0.0,6.428534879589427,0.0
lepidium_meyenii_root_extract,5.708000503011792,0.0,5.688917550719953,0.0,0.0,0.0,0.0,5.738528865707799,5.759552256165633
paeonia_lactiflora_root_extract,5.393592813766907,0.0,0.0,0.0,0.0,5.4328323793242115,0.0,5.4039237144869094,0.0
citrus_glauca_fruit_extract,4.85000060389685,4.837544850327087,0.0,4.898815556530854,4.8593817071069925,4.887957966130889,4.875942024848681,4.858675847315713,0.0
oryza_sativa(rice)_bran_extract,6.399540073903093,0.0,0.0,0.0,0.0,0.0,0.0,6.426574482273134,0.0
citrus_aurantium_dulcis(orange)_flower_extract,6.398840785253811,0.0,0.0,0.0,0.0,0.0,0.0,6.426182402809875,0.0
hippophae_rhamnoides_fruit_extract,3.9514217611124347,3.9794906330437594,0.0,0.0,3.948551521348655,3.9419374075397795,3.927471975029364,3.960872329541932,3.987233399669644
magnolia_acuminata_flower_extract,4.9076419953370305,0.0,0.0,4.941389937881751,4.952128517860129,4.916626673287555,0.0,4.915037488851779,4.932399581597303
angelica_archangelica_root_extract,5.674289995310951,0.0,0.0,0.0,0.0,0.0,0.0,5.715427743101108,5.7288327823464575
yucca_filamentosa_extract,5.285854395246611,0.0,0.0,0.0,5.353546662475495,0.0,0.0,5.323090328215894,5.355325185518422
gelidium_cartilagineum_extract,4.782326675299779,0.0,4.735333134735111,4.787470498953005,0.0,4.755891017709827,4.831608217151933,4.806594301784226,4.793500929585405
laurus_nobilis_leaf_extract,6.393246476059557,0.0,0.0,0.0,0.0,0.0,0.0,6.423045767103806,0.0
musa_sapientum(banana)_fruit_extract,6.392547187410275,0.0,0.0,0.0,0.0,0.0,0.0,6.422653687640548,0.0
cnidium_officinale_root_extract,5.377815607417005,0.0,0.0,0.0,0.0,0.0,0.0,5.395739082837951,5.434635042732522
atractyloides_japonica_rhizome_extract,6.391148610111711,0.0,0.0,0.0,0.0,0.0,0.0,6.42186952871403,0.0
salicornia_herbacea_extract,4.235662043254574,0.0,0.0,4.178134225191217,4.311538274951946,4.207309392781105,0.0,4.261882235097661,4.218235941124415
mangifera_indica_(mango)_fruit_extract,4.951206775551378,0.0,0.0,4.992052298153188,5.005061137718142,0.0,5.000356925352145,4.9662350766957015,5.001412946096894
swiftlet_nest_extract,6.387652166865301,0.0,0.0,0.0,0.0,0.0,0.0,6.419909131397737,0.0
cocos_nucifera(coconut)_fruit_extract,6.38695287821602,0.0,0.0,0.0,0.0,0.0,0.0,6.419517051934478,0.0
linum_usitatissimum(linseed)_seed_extract,6.385554300917456,0.0,0.0,0.0,0.0,0.0,0.0,6.41873289300796,0.0
agaricus_blazei_extract,6.384855012268174,0.0,0.0,0.0,0.0,0.0,0.0,6.4183408135447015,0.0
plumeria_rubra_flower_extract,5.699260741756019,0.0,0.0,5.7158605936112945,0.0,0.0,0.0,5.7294284234688,5.737908990520305
melissa_officinalis_leaf_extract,5.0083240244904585,0.0,0.0,5.061199219582637,5.059629354243576,0.0,5.0663022770621415,5.030129703426749,5.0608084948022105
cymbopogon_citratus_leaf_oil,5.477573569808467,0.0,0.0,5.440019870361478,5.538499186381083,5.388461014640435,5.536610601494818,5.50710143973504,5.484382360561504
citrus_unshiu_peel_extract,4.725396661776696,0.0,0.0,4.785203911747102,4.795224675321219,4.768997378242203,0.0,4.760443027450719,4.7856994792626235
carthamus_tinctorius_(safflower)_flower_extract,5.14348890253429,0.0,0.0,5.174691314170365,5.194927547576999,0.0,5.189114526795657,5.150950037648491,5.1771081193177615
gardenia_florida_fruit_extract,5.57921083563795,0.0,0.0,5.646885220307479,5.634983951620044,0.0,5.647092374584343,5.6052313482157725,0.0
c12-14_alkyl_benzoate,3.323830868479902,3.3316175972854443,3.3322764938394345,3.325775690809167,3.3402232406096073,3.3129566206897714,3.3232102759036075,3.3288731847471578,3.313727941917793
polypropylsilsesquioxane,2.641023258459712,2.638443239172556,2.401635353132899,2.6124875556573297,2.7028196510054223,2.6521714072180633,2.612570712229894,2.6305287248008793,2.598140655211111
pumice,5.761687607868686,5.723973693045479,0.0,0.0,5.7626978206718364,0.0,5.749785908200931,5.762330022332876,0.0
diamond_powder,4.843238000508099,4.8192875960059025,0.0,4.745709679750394,0.0,4.69509829079175,4.838285332303221,4.829852965868567,4.7905646349884154
rosmarinus_officinalis_(rosemary)_leaf_extract,2.9593904888931872,2.9510258978561765,3.0468335115806537,2.9797989354637946,2.9959788308007265,3.0048841896027425,2.9467843208194497,2.9802548465724534,2.9793944036017574
betula_alba_bark/leaf_extract,6.224768740381065,6.190395489441521,0.0,0.0,6.234632930569801,0.0,6.214018522101181,6.230552425363371,0.0
paeonia_suffruticosa_(peony)_root_extract,4.372424868466016,4.341912815777077,4.34285108733281,0.0,4.384024346855519,0.0,4.353729641568448,4.388276626988708,0.0
betula_pendula_wood_powder,6.447091702054261,6.399528749390554,0.0,0.0,0.0,0.0,6.435671419596144,6.453235885774725,0.0
lilium_candidum_(white_lily)_bulb_extract,6.445693124755697,6.39337387682562,0.0,0.0,0.0,0.0,6.4331308140517685,6.452451726848207,0.0
ribes_nigrum_(blackcurrent)_seed_oil,6.444294547457133,6.387219004260685,0.0,0.0,0.0,0.0,6.430590208507393,6.45166756792169,0.0
solidago_virgaurea_(goldenrod)_extract,5.742335279373759,5.699248104738587,0.0,5.748555522063708,0.0,0.0,5.73957969091898,5.7535795971030685,0.0
octyldodecyl_neopentanoate,5.634247715695758,5.580176394937209,0.0,0.0,5.648225149459742,5.6359875977473415,5.62126471692543,5.63848969423834,5.643137150562001
octyldodecanol,3.5182436465660762,3.466960516502739,0.0,3.47250334503523,3.5534298503538033,3.496601479142082,3.447674765670755,3.504021774886862,3.4557377669215903
jasminum_officinale_(jasmine)_flower_extract,5.150253313387532,5.12893081318448,0.0,0.0,5.173665906863859,5.164262664841436,5.152506565407804,5.177182825077534,5.194129785077817
isocetyl_stearoyl_stearate,5.629355548579508,5.55864689835679,0.0,5.599140838390165,5.649506555702294,0.0,5.612377780956771,5.6237463037334905,5.620226065024195
retinol,3.660537575706376,3.650865748696339,0.0,3.652910883085906,3.667133132066087,3.694954034546032,3.6920383441573215,3.647928389821843,3.639222962105435
salix_alba_(willow)_bark_extract,3.2342337795034575,3.2323154719048968,3.278456154858064,3.2513171895352384,3.1863094612183986,3.2751819880972146,3.2293895624975395,3.2437797393004875,3.2344938852123053
ascorbic_acid,2.391337038448788,2.5064040973115174,2.499451256335563,2.4016917483850184,2.425063388443319,2.311292628396605,2.490569983439393,2.4275183650425523,2.345288216674933
chitosan_pca,3.995019072056189,0.0,0.0,4.032473220080043,4.017107411620404,3.891032341531005,4.057590209041097,4.004930682411468,3.9874417121192502
silver_citrate,6.228819566025565,6.223078163011887,0.0,0.0,6.220485817044569,0.0,6.231801769462995,0.0,0.0
sorbitol,2.5320533189085306,2.677356013806947,2.63157928569392,2.6122659845847314,2.6455723381528053,2.587681847534878,2.6410745011408663,2.588680937201542,2.5463755824407404
glycine,3.477222975658782,3.5351772809501307,0.0,3.4934425180765136,3.5275124910678235,3.5599873704739102,3.505756495973471,3.525577932788572,3.5086504090566795
alanine,4.25132889524188,0.0,0.0,4.27837497466386,4.2759327236245905,4.308828963104786,4.286179861305577,4.28410480373977,4.307935564670955
proline,4.369661468051925,0.0,0.0,4.399969523936014,4.386681494228047,4.432246427386669,4.426943028987887,4.412043677842863,4.421149082333481
serine,3.7686044274262374,0.0,0.0,3.8373269419537817,3.807634880963097,3.8317969739103073,3.8288027075027693,3.8105647599198735,3.8429757219253995
threonine,4.664195326005673,0.0,0.0,4.685168819360177,4.672338883018241,4.694165181843054,4.665557859894137,4.6872874463523795,0.0
glutamic_acid,4.688036473118156,0.0,0.0,0.0,4.65221330957229,4.6897370722461575,4.6794537879950875,4.694721684966737,4.700470787039982
argania_spinosa_kernel_extract,5.178297433383267,5.202732840605152,0.0,0.0,5.177996981823943,0.0,5.192698523015446,5.198121646368788,5.189401544588913
serenoa_serrulata_fruit_extract,4.774259462085481,4.794270839139325,0.0,0.0,4.740399285302781,0.0,4.786088410120367,4.779824633433849,4.784827449474128
sesamum_indicum_(sesame)_seed_extract,5.176324480217738,5.197151174665773,0.0,0.0,5.173469039820219,0.0,5.1883465276057015,5.1967784012293485,5.188140680458538
cimicifuga_racemosa_root_extract,5.317630462020122,5.3522485344329995,0.0,0.0,5.323345297463043,5.3309682101811795,5.358247961354244,5.345625112738999,5.341045183811688
melaleuca_alternifolia_(tea_tree)_leaf_oil,3.5754295806205225,3.458374224231914,3.460650243357263,3.5231849750574016,3.4971753885693277,3.474043266942844,3.48859036165558,3.563711477267176,3.530603932583492
cocamidopropyl_dimethylamine,5.346794797278003,5.340754801001862,0.0,0.0,5.307332493194697,0.0,5.3535035832095055,5.358072123684974,0.0
sodium_starch_octenylsuccinate,5.296736609895073,5.343308963986559,0.0,0.0,5.310778286518265,5.317109540657312,5.354557889463892,5.335130574098275,0.0
propyl_gallate,4.083914096605837,0.0,0.0,4.125121241623737,4.029423512803068,3.946032217863017,4.089099059242643,4.082249562973104,4.070252886840842
cetearyl_glucoside,3.1038506241234103,3.097428596798339,2.9734161334396263,3.0222555769588983,3.1204260190185,3.0571975324519434,3.1040149389420484,3.107503681072185,2.9975924415959794
steareth-20,3.0097900599210208,3.010327379314945,2.9271455687791645,2.8973545774748257,3.019052391799184,2.819288064734055,3.0170162041365205,2.9937767307196643,2.8852467381725613
peg-12_distearate,4.10941618945274,4.086545092405264,0.0,4.07825719133232,4.043329930231308,4.087181618715283,4.11124622930264,4.11580109638925,4.101776143570938
